Rodada,ID,Nome,Clube,Posição,Mandante_Visitante,Adversário,Pontuação,Status_ID,FD,FS,CA,FC,DS,FF,SG,A,G,I,DE,GS,V,PC,DP,CV,FT,PP,PS,GC
3,102256,Rollheiser,SAN,Meia,visitante,FLU,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,102318,Caio Paulista,CAM,Lateral,mandante,VIT,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,102340,Cacá,COR,Zagueiro,visitante,PAL,3.4,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,102561,Mastriani,BOT,Atacante,visitante,RBB,0.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,102928,Canobbio,FLU,Atacante,mandante,SAN,1.6,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,102950,Facundo Torres,PAL,Atacante,mandante,COR,9.7,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,102975,Escobar,SAN,Lateral,visitante,FLU,9.1,0,0,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,103056,Gabriel Brazão,SAN,Goleiro,visitante,FLU,2.9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
3,103295,Eric Ramires,RBB,Meia,mandante,BOT,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,103388,Emmanuel Martínez,FOR,Meia,mandante,INT,-0.8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,103445,Kaio Jorge,CRU,Atacante,visitante,SAO,11.4,0,0,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,103764,Gabriel Veron,SAN,Atacante,visitante,FLU,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,103767,Gabriel Menino,CAM,Meia,mandante,VIT,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104027,Rafael Guanaes,MIR,Técnico,visitante,BAH,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104085,Bruno Fuchs,PAL,Zagueiro,mandante,COR,3.7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104118,Lucas Arcanjo,VIT,Goleiro,visitante,CAM,9.7,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0
3,104204,Edson Carioca,MIR,Atacante,visitante,BAH,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104250,João Victor,VAS,Zagueiro,mandante,SPT,3.8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104253,Adriano Martins,JUV,Zagueiro,mandante,CEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104271,Hereda,SPT,Lateral,visitante,VAS,0.2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104502,Christian,CRU,Meia,visitante,SAO,1.4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104519,Camilo,GRE,Meia,mandante,FLA,4.2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104528,Igor Jesus,BOT,Atacante,visitante,RBB,6.4,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,104666,Moisés,FOR,Atacante,mandante,INT,1.6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104754,Juan Vojvoda,FOR,Técnico,mandante,INT,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104758,Enzo Díaz,SAO,Lateral,mandante,CRU,1.7,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104759,Leo Godoy,SAN,Lateral,visitante,FLU,1.6,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104994,Wagner Leonardo,GRE,Zagueiro,mandante,FLA,2.7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105214,Santiago Rodríguez,BOT,Meia,visitante,RBB,2.5,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105531,Matheus Bidu,COR,Lateral,visitante,PAL,3.5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105568,Lucero,FOR,Atacante,mandante,INT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105584,Lucas Piton,VAS,Lateral,mandante,SPT,4.0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105585,Roni,MIR,Meia,visitante,BAH,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105811,Wesley,INT,Atacante,visitante,FOR,2.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105845,Matheus Araújo,CEA,Meia,visitante,JUV,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,105900,Allanzinho,FOR,Atacante,mandante,INT,0.7,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105903,José Aldo,MIR,Meia,visitante,BAH,1.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105990,Santiago Mingo,BAH,Zagueiro,mandante,MIR,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,106082,Ewerthon,JUV,Lateral,mandante,CEA,1.2,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,106147,Thiago Carpini,VIT,Técnico,visitante,CAM,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,106294,Marcos Antônio,SAO,Meia,mandante,CRU,-0.9,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,106323,Caio Alexandre,BAH,Meia,mandante,MIR,2.9,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,106434,Eduardo Santos,RBB,Zagueiro,mandante,BOT,6.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,106593,Villalba,CRU,Zagueiro,visitante,SAO,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,106681,Léo Pereira,VIT,Atacante,visitante,CAM,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107093,Luciano Juba,BAH,Lateral,mandante,MIR,5.2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,107111,Richard Ríos,PAL,Meia,mandante,COR,8.1,0,0,4,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,107172,Patrick de Paula,BOT,Meia,visitante,RBB,3.6,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107174,Bruno Tabata,INT,Meia,visitante,FOR,4.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107179,Matheus Donelli,COR,Goleiro,visitante,PAL,1.9,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
3,107516,Ênio,JUV,Atacante,mandante,CEA,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107554,Natanael,CAM,Lateral,mandante,VIT,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107726,Chrystian Barletta,SPT,Atacante,visitante,VAS,4.7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,107771,Fábio Matias,JUV,Técnico,mandante,CEA,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,107796,Diego Rosa,INT,Meia,visitante,FOR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107873,Bobadilla,SAO,Meia,mandante,CRU,0.9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107908,Hugo,COR,Lateral,visitante,PAL,5.0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107950,Fausto Vera,CAM,Meia,mandante,VIT,11.1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,107958,Felipinho,JUV,Lateral,mandante,CEA,-0.2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,107989,Carbonero,INT,Atacante,visitante,FOR,1.2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,108133,Isidro Pitta,RBB,Atacante,mandante,BOT,-1.9,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,108509,Fabricio Domínguez,SPT,Meia,visitante,VAS,1.8,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,108671,Garré,VAS,Atacante,mandante,SPT,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,108683,Emiliano Martínez,PAL,Meia,mandante,COR,9.9,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,108713,Galeano,CEA,Atacante,visitante,JUV,1.1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,109096,Plata,FLA,Atacante,visitante,GRE,1.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,109401,Erick Pulga,BAH,Atacante,mandante,MIR,14.4,0,0,3,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,109461,Calebe,FOR,Meia,mandante,INT,2.9,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,109573,Martinelli,FLU,Meia,mandante,SAN,1.7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,109899,Batalla,JUV,Atacante,mandante,CEA,7.4,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,109966,Monsalve,GRE,Meia,mandante,FLA,-0.1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110311,José Martínez,COR,Meia,visitante,PAL,1.7,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110506,Abel Ferreira,PAL,Técnico,mandante,COR,9.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,110510,Aguirre,INT,Lateral,visitante,FOR,4.4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110715,Andrés Hurtado,RBB,Lateral,mandante,BOT,4.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110727,Rubens,CAM,Meia,mandante,VIT,4.2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110818,Renato Paiva,BOT,Técnico,visitante,RBB,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110909,Guilherme Lopes,RBB,Lateral,mandante,BOT,8.2,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111166,Rômulo,CEA,Meia,visitante,JUV,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111407,Luis Mandaca,JUV,Meia,mandante,CEA,11.8,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,111594,Micael,PAL,Zagueiro,mandante,COR,3.7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111682,Adson,VAS,Meia,mandante,SPT,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111683,Anthoni,INT,Goleiro,visitante,FOR,6.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,111829,Kayky,BAH,Atacante,mandante,MIR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111831,Matheus Martins,BOT,Atacante,visitante,RBB,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112060,João Victor,CEA,Atacante,visitante,JUV,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112709,Kaiki Bruno,CRU,Lateral,visitante,SAO,6.0,0,0,1,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,112869,Aníbal Moreno,PAL,Meia,mandante,COR,3.9,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112886,Lucas Barbosa,RBB,Atacante,mandante,BOT,0.0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,113034,Freytes,FLU,Zagueiro,mandante,SAN,5.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,113078,Mancuso,FOR,Lateral,mandante,INT,9.5,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,113103,Flaco López,PAL,Atacante,mandante,COR,1.9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,113158,Marquinhos,CRU,Atacante,visitante,SAO,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,113462,Lenny Lobato,SPT,Atacante,visitante,VAS,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,113687,Du Queiroz,SPT,Meia,visitante,VAS,3.2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,114802,Vitor Roque,PAL,Atacante,mandante,COR,9.2,0,1,6,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,115141,Lucas Freitas,VAS,Zagueiro,mandante,SPT,1.9,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,115239,Wesley,FLA,Lateral,visitante,GRE,6.2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,115248,Jhon Jhon,RBB,Meia,mandante,BOT,6.2,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,115915,Lelê,CEA,Atacante,visitante,JUV,1.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,116065,Cuiabano,BOT,Lateral,visitante,RBB,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,116447,Hércules,FLU,Meia,mandante,SAN,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,116461,Jamerson,VIT,Lateral,visitante,CAM,5.5,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,117711,Pedro Caixinha,SAN,Técnico,visitante,FLU,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,117910,Breno Bidon,COR,Meia,visitante,PAL,3.0,0,1,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,118758,Jair,BOT,Zagueiro,visitante,RBB,1.7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,118775,Lautaro Díaz,CRU,Atacante,visitante,SAO,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,120856,Arthur Sousa,SPT,Atacante,visitante,VAS,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,121830,Janderson,VIT,Atacante,visitante,CAM,-0.5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,122302,Cristian,MIR,Atacante,visitante,BAH,4.4,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,122394,Gustavinho,RBB,Meia,mandante,BOT,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,122486,Rayan,VAS,Atacante,mandante,SPT,10.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,122755,Lucas Cunha,SPT,Zagueiro,visitante,VAS,0.7,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,122861,Abner,JUV,Zagueiro,mandante,CEA,3.0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,122897,Guzmán Rodríguez,RBB,Zagueiro,mandante,BOT,5.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,123360,Cauly,BAH,Meia,mandante,MIR,1.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,123907,Pepa,SPT,Técnico,visitante,VAS,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,124239,Henry Mosquera,RBB,Atacante,mandante,BOT,2.4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,124251,Deivid Washington,SAN,Atacante,visitante,FLU,0.1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,124481,Mateo Ponte,BOT,Lateral,visitante,RBB,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,124526,Giay,PAL,Lateral,mandante,COR,7.7,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,124661,Iván Román,CAM,Zagueiro,mandante,VIT,2.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,126977,Fernando Seabra,RBB,Técnico,mandante,BOT,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,128915,Estêvão,PAL,Atacante,mandante,COR,0.4,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,130386,Maceió,MIR,Atacante,visitante,BAH,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,130650,Bernal,FLU,Meia,mandante,SAN,1.4,0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,131617,André Silva,SAO,Atacante,mandante,CRU,3.3,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,131825,Davi Góes,JUV,Meia,mandante,CEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,132301,Alejandro Martínez,CEA,Atacante,visitante,JUV,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,132553,Jemmes,MIR,Zagueiro,visitante,BAH,3.5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,132580,Vinicinho,RBB,Atacante,mandante,BOT,5.5,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,133669,Alysson,GRE,Atacante,mandante,FLA,4.7,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,136306,Luis Otávio,INT,Meia,visitante,FOR,3.4,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,139076,Filipe Luís,FLA,Técnico,visitante,GRE,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,140364,João Marcelo,CAM,Atacante,mandante,VIT,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,140541,Lucas Ferreira,SAO,Meia,mandante,CRU,8.2,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,140542,Ryan Francisco,SAO,Atacante,mandante,CRU,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,141525,Gustavo Mancha,FOR,Zagueiro,mandante,INT,8.0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,141607,Matheus Alves,SAO,Meia,mandante,CRU,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,141754,Gabriel Bontempo,SAN,Meia,visitante,FLU,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,141763,Fabiano Souza,CEA,Lateral,visitante,JUV,2.7,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,141996,João Silva,SPT,Zagueiro,visitante,VAS,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,142004,Amuzu,GRE,Atacante,mandante,FLA,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,142279,Nuno Moreira,VAS,Atacante,mandante,SPT,10.7,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,37457,Léo Condé,CEA,Técnico,visitante,JUV,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37656,Fábio,FLU,Goleiro,mandante,SAN,6.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,37715,Thiago Silva,FLU,Zagueiro,mandante,SAN,5.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,39148,Hulk,CAM,Atacante,mandante,VIT,5.5,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3,41929,Renato Gaúcho,FLU,Técnico,mandante,SAN,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,42234,Cássio,CRU,Goleiro,visitante,SAO,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,42411,Cuca,CAM,Técnico,mandante,VIT,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42500,Fagner,CRU,Lateral,visitante,SAO,0.8,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,51772,Everton Ribeiro,BAH,Meia,mandante,MIR,0.9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,52827,David Luiz,FOR,Zagueiro,mandante,INT,9.5,0,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60793,Alex Teixeira,VAS,Atacante,mandante,SPT,1.4,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,61987,Alex Sandro,FLA,Lateral,visitante,GRE,5.0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,62977,Ganso,FLU,Meia,mandante,SAN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,63007,Neymar,SAN,Meia,visitante,FLU,2.6,0,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,63289,Edenílson,GRE,Meia,mandante,FLA,-1.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,68708,Eduardo,CRU,Meia,visitante,SAO,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,68899,Philippe Coutinho,VAS,Meia,mandante,SPT,7.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,68920,Dudu,CRU,Atacante,visitante,SAO,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,68923,Gil,SAN,Zagueiro,visitante,FLU,-0.9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,68928,Rafael,SAO,Goleiro,mandante,CRU,0.8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,68952,Marinho,FOR,Atacante,mandante,INT,1.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,68991,Lucas Sasha,FOR,Meia,mandante,INT,5.7,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,68996,Willian José,BAH,Atacante,mandante,MIR,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,69138,Pablo,SPT,Atacante,visitante,VAS,1.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,70216,Gustavo,JUV,Goleiro,mandante,CEA,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,70360,Eduardo Sasha,RBB,Atacante,mandante,BOT,10.7,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,70592,Felipe Anderson,PAL,Meia,mandante,COR,5.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,70666,Marllon,CEA,Zagueiro,visitante,JUV,1.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70696,Fábio Carille,VAS,Técnico,mandante,SPT,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,70788,Enner Valencia,INT,Atacante,visitante,FOR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70958,Jean Carlos,JUV,Meia,mandante,CEA,1.5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,70984,Payet,VAS,Meia,mandante,SPT,4.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,71631,Weverton,PAL,Goleiro,mandante,COR,7.6,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
3,71680,Raúl Cáceres,VIT,Lateral,visitante,CAM,-1.9,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71684,Gustavo Gómez,PAL,Zagueiro,mandante,COR,4.7,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
3,71701,Santiago Arias,BAH,Lateral,mandante,MIR,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72018,Tiago Volpi,GRE,Goleiro,mandante,FLA,0.6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
3,72294,Everson,CAM,Goleiro,mandante,VIT,0.6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
3,72460,Bernard,CAM,Meia,mandante,VIT,-0.8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72493,Alex Telles,BOT,Lateral,visitante,RBB,3.0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
